SiteID,Date,Time,Date.Time,Water.Temp.C,Water.LoggerID,Water.RowID,Depth_m,AggFile_Source
Ellis,2018-07-04,18:01:00,2018-07-04 18:01,28.245,20312702,988,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-04,19:01:00,2018-07-04 19:01,28.196,20312702,989,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-04,20:01:00,2018-07-04 20:01,28.097,20312702,990,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-04,21:01:00,2018-07-04 21:01,28.097,20312702,991,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-04,22:01:00,2018-07-04 22:01,27.924,20312702,992,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-04,23:01:00,2018-07-04 23:01,27.751,20312702,993,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-05,00:01:00,2018-07-05 00:01,27.604,20312702,994,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-05,01:01:00,2018-07-05 01:01,27.407,20312702,995,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-05,02:01:00,2018-07-05 02:01,27.259,20312702,996,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-05,03:01:00,2018-07-05 03:01,27.186,20312702,997,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-05,04:01:00,2018-07-05 04:01,27.038,20312702,998,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-05,05:01:00,2018-07-05 05:01,26.842,20312702,999,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-05,06:01:00,2018-07-05 06:01,26.695,20312702,1000,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-05,07:01:00,2018-07-05 07:01,26.622,20312702,1001,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-05,08:01:00,2018-07-05 08:01,26.744,20312702,1002,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-05,09:01:00,2018-07-05 09:01,27.014,20312702,1003,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-05,10:01:00,2018-07-05 10:01,27.087,20312702,1004,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-05,11:01:00,2018-07-05 11:01,27.308,20312702,1005,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-05,12:01:00,2018-07-05 12:01,27.579,20312702,1006,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-05,13:01:00,2018-07-05 13:01,27.85,20312702,1007,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-05,14:01:00,2018-07-05 14:01,28.023,20312702,1008,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-05,15:01:00,2018-07-05 15:01,28.419,20312702,1009,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-05,16:01:00,2018-07-05 16:01,28.518,20312702,1010,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-05,17:01:00,2018-07-05 17:01,28.965,20312702,1011,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-05,18:01:00,2018-07-05 18:01,28.791,20312702,1012,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-05,19:01:00,2018-07-05 19:01,28.766,20312702,1013,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-05,20:01:00,2018-07-05 20:01,28.617,20312702,1014,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-05,21:01:00,2018-07-05 21:01,28.468,20312702,1015,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-05,22:01:00,2018-07-05 22:01,28.394,20312702,1016,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-05,23:01:00,2018-07-05 23:01,28.345,20312702,1017,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-06,00:01:00,2018-07-06 00:01,28.196,20312702,1018,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-06,01:01:00,2018-07-06 01:01,28.048,20312702,1019,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-06,02:01:00,2018-07-06 02:01,27.974,20312702,1020,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-06,03:01:00,2018-07-06 03:01,27.801,20312702,1021,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-06,04:01:00,2018-07-06 04:01,27.677,20312702,1022,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-06,05:01:00,2018-07-06 05:01,27.604,20312702,1023,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-06,06:01:00,2018-07-06 06:01,27.579,20312702,1024,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-06,07:01:00,2018-07-06 07:01,27.481,20312702,1025,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-06,08:01:00,2018-07-06 08:01,27.333,20312702,1026,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-06,09:01:00,2018-07-06 09:01,27.21,20312702,1027,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-06,10:01:00,2018-07-06 10:01,27.186,20312702,1028,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-06,11:01:00,2018-07-06 11:01,27.112,20312702,1029,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-06,12:01:00,2018-07-06 12:01,27.112,20312702,1030,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-06,13:01:00,2018-07-06 13:01,26.989,20312702,1031,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-06,14:01:00,2018-07-06 14:01,26.891,20312702,1032,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-06,15:01:00,2018-07-06 15:01,26.622,20312702,1033,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-06,16:01:00,2018-07-06 16:01,26.744,20312702,1034,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-06,17:01:00,2018-07-06 17:01,26.134,20312702,1035,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-06,18:01:00,2018-07-06 18:01,25.817,20312702,1036,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-06,19:01:00,2018-07-06 19:01,25.744,20312702,1037,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-06,20:01:00,2018-07-06 20:01,25.307,20312702,1038,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-06,21:01:00,2018-07-06 21:01,24.992,20312702,1039,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-06,22:01:00,2018-07-06 22:01,24.75,20312702,1040,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-06,23:01:00,2018-07-06 23:01,24.532,20312702,1041,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-07,00:01:00,2018-07-07 00:01,24.267,20312702,1042,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-07,01:01:00,2018-07-07 01:01,24.098,20312702,1043,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-07,02:01:00,2018-07-07 02:01,23.905,20312702,1044,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-07,03:01:00,2018-07-07 03:01,23.713,20312702,1045,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-07,04:01:00,2018-07-07 04:01,23.497,20312702,1046,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-07,05:01:00,2018-07-07 05:01,23.352,20312702,1047,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-07,06:01:00,2018-07-07 06:01,23.208,20312702,1048,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-07,07:01:00,2018-07-07 07:01,23.088,20312702,1049,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-07,08:01:00,2018-07-07 08:01,23.04,20312702,1050,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-07,09:01:00,2018-07-07 09:01,23.064,20312702,1051,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-07,10:01:00,2018-07-07 10:01,23.088,20312702,1052,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-07,11:01:00,2018-07-07 11:01,23.16,20312702,1053,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-07,12:01:00,2018-07-07 12:01,23.232,20312702,1054,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-07,13:01:00,2018-07-07 13:01,23.352,20312702,1055,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-07,14:01:00,2018-07-07 14:01,23.497,20312702,1056,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-07,15:01:00,2018-07-07 15:01,23.641,20312702,1057,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-07,16:01:00,2018-07-07 16:01,23.833,20312702,1058,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-07,17:01:00,2018-07-07 17:01,23.857,20312702,1059,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-07,18:01:00,2018-07-07 18:01,23.833,20312702,1060,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-07,19:01:00,2018-07-07 19:01,23.833,20312702,1061,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-07,20:01:00,2018-07-07 20:01,23.737,20312702,1062,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-07,21:01:00,2018-07-07 21:01,23.641,20312702,1063,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-07,22:01:00,2018-07-07 22:01,23.593,20312702,1064,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-07,23:01:00,2018-07-07 23:01,23.497,20312702,1065,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-08,00:01:00,2018-07-08 00:01,23.4,20312702,1066,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-08,01:01:00,2018-07-08 01:01,23.304,20312702,1067,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-08,02:01:00,2018-07-08 02:01,23.184,20312702,1068,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-08,03:01:00,2018-07-08 03:01,23.064,20312702,1069,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-08,04:01:00,2018-07-08 04:01,22.944,20312702,1070,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-08,05:01:00,2018-07-08 05:01,22.848,20312702,1071,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-08,06:01:00,2018-07-08 06:01,22.8,20312702,1072,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-08,07:01:00,2018-07-08 07:01,22.776,20312702,1073,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-08,08:01:00,2018-07-08 08:01,22.872,20312702,1074,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-08,09:01:00,2018-07-08 09:01,23.016,20312702,1075,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-08,10:01:00,2018-07-08 10:01,23.208,20312702,1076,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-08,11:01:00,2018-07-08 11:01,23.304,20312702,1077,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-08,12:01:00,2018-07-08 12:01,23.328,20312702,1078,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-08,13:01:00,2018-07-08 13:01,23.593,20312702,1079,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-08,14:01:00,2018-07-08 14:01,23.833,20312702,1080,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-08,15:01:00,2018-07-08 15:01,24.074,20312702,1081,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-08,16:01:00,2018-07-08 16:01,24.267,20312702,1082,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-08,17:01:00,2018-07-08 17:01,24.315,20312702,1083,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-08,18:01:00,2018-07-08 18:01,24.267,20312702,1084,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-08,19:01:00,2018-07-08 19:01,24.291,20312702,1085,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-08,20:01:00,2018-07-08 20:01,24.122,20312702,1086,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-08,21:01:00,2018-07-08 21:01,24.026,20312702,1087,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-08,22:01:00,2018-07-08 22:01,23.905,20312702,1088,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-08,23:01:00,2018-07-08 23:01,23.809,20312702,1089,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-09,00:01:00,2018-07-09 00:01,23.689,20312702,1090,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-09,01:01:00,2018-07-09 01:01,23.617,20312702,1091,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-09,02:01:00,2018-07-09 02:01,23.545,20312702,1092,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-09,03:01:00,2018-07-09 03:01,23.424,20312702,1093,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-09,04:01:00,2018-07-09 04:01,23.376,20312702,1094,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-09,05:01:00,2018-07-09 05:01,23.304,20312702,1095,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-09,06:01:00,2018-07-09 06:01,23.232,20312702,1096,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-09,07:01:00,2018-07-09 07:01,23.256,20312702,1097,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-09,08:01:00,2018-07-09 08:01,23.304,20312702,1098,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-09,09:01:00,2018-07-09 09:01,23.352,20312702,1099,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-09,10:01:00,2018-07-09 10:01,23.569,20312702,1100,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-09,11:01:00,2018-07-09 11:01,23.737,20312702,1101,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-09,12:01:00,2018-07-09 12:01,23.857,20312702,1102,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-09,13:01:00,2018-07-09 13:01,24.05,20312702,1103,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-09,14:01:00,2018-07-09 14:01,24.315,20312702,1104,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-09,15:01:00,2018-07-09 15:01,24.605,20312702,1105,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-09,16:01:00,2018-07-09 16:01,24.847,20312702,1106,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-09,17:01:00,2018-07-09 17:01,25.016,20312702,1107,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-09,18:01:00,2018-07-09 18:01,25.04,20312702,1108,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-09,19:01:00,2018-07-09 19:01,24.992,20312702,1109,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-09,20:01:00,2018-07-09 20:01,24.823,20312702,1110,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-09,21:01:00,2018-07-09 21:01,24.895,20312702,1111,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-09,22:01:00,2018-07-09 22:01,24.992,20312702,1112,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-09,23:01:00,2018-07-09 23:01,24.847,20312702,1113,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-10,00:01:00,2018-07-10 00:01,24.726,20312702,1114,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-10,01:01:00,2018-07-10 01:01,24.605,20312702,1115,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-10,02:01:00,2018-07-10 02:01,24.532,20312702,1116,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-10,03:01:00,2018-07-10 03:01,24.436,20312702,1117,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-10,04:01:00,2018-07-10 04:01,24.363,20312702,1118,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-10,05:01:00,2018-07-10 05:01,24.291,20312702,1119,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-10,06:01:00,2018-07-10 06:01,24.219,20312702,1120,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-10,07:01:00,2018-07-10 07:01,24.146,20312702,1121,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-10,08:01:00,2018-07-10 08:01,24.195,20312702,1122,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-10,09:01:00,2018-07-10 09:01,24.243,20312702,1123,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-10,10:01:00,2018-07-10 10:01,24.363,20312702,1124,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-10,11:01:00,2018-07-10 11:01,24.388,20312702,1125,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-10,12:01:00,2018-07-10 12:01,24.532,20312702,1126,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-10,13:01:00,2018-07-10 13:01,24.557,20312702,1127,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-10,14:01:00,2018-07-10 14:01,24.871,20312702,1128,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-10,15:01:00,2018-07-10 15:01,25.065,20312702,1129,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-10,16:01:00,2018-07-10 16:01,24.75,20312702,1130,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-10,17:01:00,2018-07-10 17:01,24.847,20312702,1131,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-10,18:01:00,2018-07-10 18:01,24.944,20312702,1132,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-10,19:01:00,2018-07-10 19:01,25.04,20312702,1133,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-10,20:01:00,2018-07-10 20:01,24.895,20312702,1134,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-10,21:01:00,2018-07-10 21:01,24.702,20312702,1135,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-10,22:01:00,2018-07-10 22:01,24.484,20312702,1136,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-10,23:01:00,2018-07-10 23:01,24.339,20312702,1137,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-11,00:01:00,2018-07-11 00:01,24.171,20312702,1138,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-11,01:01:00,2018-07-11 01:01,24.026,20312702,1139,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-11,02:01:00,2018-07-11 02:01,23.881,20312702,1140,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-11,03:01:00,2018-07-11 03:01,23.785,20312702,1141,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-11,04:01:00,2018-07-11 04:01,23.713,20312702,1142,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-11,05:01:00,2018-07-11 05:01,23.593,20312702,1143,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-11,06:01:00,2018-07-11 06:01,23.472,20312702,1144,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-11,07:01:00,2018-07-11 07:01,23.424,20312702,1145,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-11,08:01:00,2018-07-11 08:01,23.4,20312702,1146,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-11,09:01:00,2018-07-11 09:01,23.448,20312702,1147,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-11,10:01:00,2018-07-11 10:01,23.641,20312702,1148,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-11,11:01:00,2018-07-11 11:01,23.905,20312702,1149,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-11,12:01:00,2018-07-11 12:01,24.074,20312702,1150,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-11,13:01:00,2018-07-11 13:01,24.315,20312702,1151,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-11,14:01:00,2018-07-11 14:01,24.532,20312702,1152,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-11,15:01:00,2018-07-11 15:01,24.629,20312702,1153,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-11,16:01:00,2018-07-11 16:01,24.774,20312702,1154,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-11,17:01:00,2018-07-11 17:01,25.04,20312702,1155,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-11,18:01:00,2018-07-11 18:01,24.919,20312702,1156,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-11,19:01:00,2018-07-11 19:01,24.871,20312702,1157,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-11,20:01:00,2018-07-11 20:01,24.653,20312702,1158,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-11,21:01:00,2018-07-11 21:01,24.46,20312702,1159,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-11,22:01:00,2018-07-11 22:01,24.363,20312702,1160,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-11,23:01:00,2018-07-11 23:01,24.171,20312702,1161,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-12,00:01:00,2018-07-12 00:01,24.026,20312702,1162,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-12,01:01:00,2018-07-12 01:01,23.857,20312702,1163,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-12,02:01:00,2018-07-12 02:01,23.737,20312702,1164,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-12,03:01:00,2018-07-12 03:01,23.617,20312702,1165,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-12,04:01:00,2018-07-12 04:01,23.521,20312702,1166,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-12,05:01:00,2018-07-12 05:01,23.448,20312702,1167,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-12,06:01:00,2018-07-12 06:01,23.352,20312702,1168,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-12,07:01:00,2018-07-12 07:01,23.304,20312702,1169,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-12,08:01:00,2018-07-12 08:01,23.328,20312702,1170,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-12,09:01:00,2018-07-12 09:01,23.376,20312702,1171,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-12,10:01:00,2018-07-12 10:01,23.472,20312702,1172,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-12,11:01:00,2018-07-12 11:01,23.617,20312702,1173,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-12,12:01:00,2018-07-12 12:01,23.737,20312702,1174,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-12,13:01:00,2018-07-12 13:01,23.785,20312702,1175,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-12,14:01:00,2018-07-12 14:01,23.905,20312702,1176,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-12,15:01:00,2018-07-12 15:01,23.93,20312702,1177,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-12,16:01:00,2018-07-12 16:01,24.122,20312702,1178,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-12,17:01:00,2018-07-12 17:01,24.291,20312702,1179,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-12,18:01:00,2018-07-12 18:01,24.267,20312702,1180,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-12,19:01:00,2018-07-12 19:01,24.315,20312702,1181,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-12,20:01:00,2018-07-12 20:01,24.291,20312702,1182,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-12,21:01:00,2018-07-12 21:01,24.195,20312702,1183,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-12,22:01:00,2018-07-12 22:01,24.002,20312702,1184,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-12,23:01:00,2018-07-12 23:01,23.857,20312702,1185,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-13,00:01:00,2018-07-13 00:01,23.737,20312702,1186,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-13,01:01:00,2018-07-13 01:01,23.641,20312702,1187,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-13,02:01:00,2018-07-13 02:01,23.497,20312702,1188,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-13,03:01:00,2018-07-13 03:01,23.4,20312702,1189,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-13,04:01:00,2018-07-13 04:01,23.28,20312702,1190,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-13,05:01:00,2018-07-13 05:01,23.16,20312702,1191,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-13,06:01:00,2018-07-13 06:01,23.112,20312702,1192,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-13,07:01:00,2018-07-13 07:01,23.112,20312702,1193,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-13,08:01:00,2018-07-13 08:01,23.16,20312702,1194,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-13,09:01:00,2018-07-13 09:01,23.208,20312702,1195,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-13,10:01:00,2018-07-13 10:01,23.28,20312702,1196,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-13,11:01:00,2018-07-13 11:01,23.448,20312702,1197,1,Ellis--1.0m_Water_20180524_20180918.csv
Ellis,2018-07-13,12:01:00,2018-07-13 12:01,23.545,20312702,1198,1,Ellis--1.0m_Water_20180524_20180918.csv
