"TimeFrame_Name","TimeFrame_Value","Depth","n","ndays","mean","median","min","max","range","sd","var","cv","q01","q05","q10","q25","q50","q75","q90","q95","q99","n_below_2"
"Month","07",1,83,83,24.1623497991968,24.1579166666667,21.8195416666667,25.648,3.82845833333333,0.812447294560064,0.660070606437967,0.0336245150538741,22.1471316666667,22.6522875,23.1338666666667,23.6691458333333,24.1579166666667,24.6079583333333,25.16965,25.4605583333333,25.6039591666667,0
"Month","07",2,83,83,23.8573944779116,23.8967083333333,21.656375,25.463875,3.8075,0.771960259564141,0.595922642346336,0.0323572743988812,22.0009116666667,22.3720958333333,23.0267,23.3979791666667,23.8967083333333,24.3375833333333,24.8776833333333,25.1079916666667,25.3776383333333,0
"Month","07",3,83,83,23.4102055220884,23.4905,21.0383333333333,24.97,3.93166666666666,0.863281888119878,0.745255618355822,0.0368763053919087,21.2026066666667,21.8724791666667,22.0557166666667,23.1038541666667,23.4905,24.1239166666667,24.354425,24.725325,24.8400983333333,0
"Month","07",4,83,83,21.9087696787149,22.5254166666667,18.7746666666667,24.5228,5.74813333333334,1.35198827405299,1.82787229317679,0.0617099131479983,19.0216233333333,19.2809166666667,19.5090333333333,21.0772916666667,22.5254166666667,22.7994791666667,23.1064,23.1648,23.8704148333333,0
"Month","07",5,83,83,19.0539646586345,19.146125,15.6621666666667,23.105,7.44283333333333,1.95100450294956,3.80641857052946,0.102393624523988,15.663055,15.8123333333333,16.143975,18.2548333333333,19.146125,19.8167083333333,22.0905,22.7480666666667,22.9419566666667,0
"Month","07",6,83,83,16.1359057228916,16.5135833333333,13.2016666666667,20.290375,7.08870833333333,1.80971829908251,3.27508032203409,0.112154739260475,13.2492266666667,13.3684791666667,13.7251333333333,14.4516458333333,16.5135833333333,16.9336458333333,17.7695083333333,19.9586958333333,20.2023275,0
"Month","07",7,83,83,13.7638984939759,14.7483333333333,11.1639166666667,15.3229166666667,4.159,1.453019474388,2.11126559295079,0.105567436073722,11.1963066666667,11.3130541666667,11.7286833333333,12.1661041666667,14.7483333333333,14.8804583333333,14.9833583333333,15.1270875,15.3117441666667,0
"Month","07",8,83,83,12.7697760040161,13.601375,10.29575,14.2375416666667,3.94179166666667,1.39455933578207,1.94479574101693,0.109207815026942,10.3056925,10.4530333333333,10.8699166666667,11.2410625,13.601375,13.953875,14.050575,14.0889458333333,14.1679441666667,0
"Month","07",9,83,83,12.2645748995984,12.9718333333333,9.914375,13.725,3.810625,1.35367830065935,1.83244494167597,0.110373030597552,9.94386083333333,10.0750541666667,10.4053666666667,10.7702916666667,12.9718333333333,13.4657916666667,13.5831,13.6187208333333,13.7216858333333,0
"Month","07",10,83,83,12.1989347389558,12.9015,9.86616666666667,13.678,3.81183333333333,1.34181875968762,1.80047758384963,0.109994748590849,9.89988916666667,10.0361708333333,10.3409,10.7244583333333,12.9015,13.3990208333333,13.4937583333333,13.571275,13.6467375,0
"Month","08",1,93,93,23.3223077956989,23.3362916666667,19.0074583333333,25.5082916666667,6.50083333333334,1.44722354218516,2.09445598105496,0.0620531876546135,19.046635,20.7178,21.73365,22.504125,23.3362916666667,24.4741666666667,25.0774083333333,25.328375,25.435995,0
"Month","08",2,93,93,23.1165040322581,23.1570416666667,18.7666666666667,25.2787083333333,6.51204166666667,1.41930995347714,2.01444074403927,0.0613981228085593,18.926095,20.6210083333333,21.5521833333333,22.324375,23.1570416666667,24.2479166666667,24.8489833333333,25.0209583333333,25.2463166666667,0
"Month","08",3,93,93,22.9959327956989,23.0591666666667,18.5425833333333,25.0859166666667,6.54333333333333,1.345401373631,1.81010485616819,0.0585060578139557,18.9838766666667,20.6792,21.434575,22.3065,23.0591666666667,24.1052083333333,24.6009916666667,24.687825,24.9643233333333,0
"Month","08",4,93,93,22.5925277777778,22.493125,18.4762916666667,24.4945,6.01820833333333,1.14811311843692,1.31816373272695,0.0508182674258441,18.9604033333333,20.6470083333333,21.3015833333333,22.0315,22.493125,23.559625,23.87205,23.9925333333333,24.251045,0
"Month","08",5,93,93,21.4302603046595,21.2484583333333,18.4803333333333,23.4143333333333,4.934,1.14560695197258,1.31241528840791,0.0534574445520616,18.979855,19.6867166666667,19.9148083333333,20.8113333333333,21.2484583333333,22.1033333333333,23.1202,23.17015,23.3590183333333,0
"Month","08",6,93,93,18.7163203405018,18.4862083333333,15.5011666666667,22.0469583333333,6.54579166666667,1.82317178706469,3.32395536514865,0.097410802652238,15.5721983333333,15.9628833333333,16.5077333333333,17.1732083333333,18.4862083333333,20.4242916666667,21.2125,21.3072916666667,21.5611983333333,0
"Month","08",7,93,93,15.1308525985663,15.20875,12.5414166666667,18.5149166666667,5.9735,1.49068258624624,2.22213457293777,0.0985194044113207,12.7166,12.9151833333333,13.0818,13.6316666666667,15.20875,16.0655416666667,16.8916833333333,18.094975,18.5068283333333,0
"Month","08",8,93,93,13.4438767921147,14.0765833333333,11.538,14.5487916666667,3.01079166666667,1.01918591628257,1.03873993194875,0.0758104177866581,11.7595283333333,11.818325,11.88175,12.1857083333333,14.0765833333333,14.2026666666667,14.326925,14.3626583333333,14.5278233333333,0
"Month","08",9,93,93,12.8139198028674,13.2719583333333,11.107125,13.8229583333333,2.71583333333333,0.976663014706126,0.953870644294858,0.0762189111319065,11.2135766666667,11.31945,11.3771083333333,11.5838333333333,13.2719583333333,13.686,13.7402,13.773,13.8183966666667,0
"Month","08",10,93,93,12.7388454301075,13.1587083333333,11.0665416666667,13.763,2.69645833333333,0.972026330673153,0.944835187521914,0.07630411531455,11.1460066666667,11.2633833333333,11.3286583333333,11.507875,13.1587083333333,13.631,13.6844,13.7282,13.75104,0
"Month","09",1,90,90,18.5016115740741,18.2801666666667,14.7813333333333,23.4715,8.69016666666666,2.26273687722525,5.11997817555508,0.122299447708435,14.9187641666667,15.4220604166667,15.8976125,16.6629270833333,18.2801666666667,19.7698229166667,22.1417083333333,22.8072416666667,23.4554429166667,0
"Month","09",2,90,90,18.2945083333333,18.1955,14.67675,23.3481666666667,8.67141666666667,2.17311057221546,4.72240955907459,0.118784857872128,14.83194375,15.1969791666667,15.8121916666667,16.5481354166667,18.1955,19.54471875,21.5296791666667,22.4020520833333,23.3350020833333,0
"Month","09",3,90,90,18.2207958333333,18.2543958333333,14.726625,23.249,8.522375,2.07891930831444,4.3219054904826,0.114095966352427,14.8702858333333,15.2050375,15.8505375,16.5366666666667,18.2543958333333,19.53953125,20.7615875,22.2048895833333,23.1095295833333,0
"Month","09",4,90,90,18.0540425925926,18.2182291666667,14.6957083333333,22.7419166666667,8.04620833333333,2.00896844887634,4.03595422858059,0.111275269157756,14.8066245833333,15.0719604166667,15.7799875,16.4689895833333,18.2182291666667,19.4710520833333,20.5742083333333,22.0245979166667,22.5709995833333,0
"Month","09",5,90,90,17.9250949074074,18.1984583333333,14.69375,21.9389166666667,7.24516666666667,1.93910881923542,3.7601430128366,0.10817844085356,14.7460004166667,14.8866104166667,15.786925,16.30684375,18.1984583333333,19.4175833333333,20.5285666666667,21.6334083333333,21.8369375,0
"Month","09",6,90,90,17.7430458333333,18.05675,14.611,21.176,6.565,1.83122723427803,3.35339318356156,0.103208166820928,14.6205675,14.82631875,15.6680041666667,16.2644166666667,18.05675,19.2434270833333,20.3376166666667,21.0244791666667,21.13695125,0
"Month","09",7,90,90,17.1908268518519,17.6727916666667,14.4172083333333,19.5345416666667,5.11733333333333,1.42681908956181,2.03581271433798,0.0829988633972021,14.4437229166667,14.57703125,15.4230875,15.9323958333333,17.6727916666667,18.4406666666667,18.8718291666667,18.9280791666667,19.2347229166667,0
"Month","09",8,90,90,15.9150828703704,15.8688958333333,12.6858333333333,18.389125,5.70329166666667,1.0697599838128,1.14438642296717,0.0672167397761032,14.0810195833333,14.45595625,14.5445,15.11528125,15.8688958333333,16.6219270833333,17.4149958333333,17.7208166666667,18.31481,0
"Month","09",9,90,90,14.5809962962963,14.2892083333333,11.594,18.27225,6.67825,1.36416304697361,1.86094081872833,0.0935576019123001,11.6056070833333,12.0194458333333,13.4190083333333,13.6248333333333,14.2892083333333,15.4984791666667,16.3198458333333,16.5664958333333,17.4757370833333,0
"Month","09",10,90,90,14.1225351851852,13.6965,11.472375,18.3385833333333,6.86620833333333,1.50769736362252,2.27315134027431,0.106758265697516,11.4921775,11.521225,11.9553583333333,13.29675,13.6965,15.3986770833333,16.2289791666667,16.4977729166667,17.46011625,0
"Month","10",1,90,90,11.7338531339031,11.8859791666667,5.3125,16.2673333333333,10.9548333333333,2.73856683044571,7.49974828481747,0.233390242675959,5.510525,6.1552,8.16557916666667,10.0436354166667,11.8859791666667,13.9712395833333,15.1072333333333,15.47798125,15.9633983333333,0
"Month","10",2,90,90,11.6412822649573,11.8106458333333,5.23629166666667,16.1959583333333,10.9596666666667,2.72837438950932,7.44402680933038,0.234370606898031,5.44889041666667,6.08149375,8.09103333333333,9.96033333333333,11.8106458333333,13.90546875,14.9626875,15.38890625,15.88464375,0
"Month","10",3,90,90,11.7118847222222,11.8995208333333,5.33295833333333,16.2714166666667,10.9384583333333,2.71519028167189,7.37225826568547,0.231832053172455,5.55000708333333,6.17237083333333,8.17800416666667,10.0228958333333,11.8995208333333,13.9925,15.0357791666667,15.4596333333333,15.9585075,0
"Month","10",4,90,90,11.6903596153846,11.8908958333333,5.331875,16.2565416666667,10.9246666666667,2.70416698863945,7.31251910244734,0.23131597979935,5.55749,6.17260208333333,8.16956666666667,10.0001458333333,11.8908958333333,13.96021875,15.0142541666667,15.4386166666667,15.9373654166667,0
"Month","10",5,90,90,11.6952881054131,11.906625,5.34254166666667,16.2645,10.9219583333333,2.69985542648436,7.28921932391704,0.230849843300119,5.56622833333333,6.18291041666667,8.17956666666667,9.98453125,11.906625,13.95225,15.0101625,15.4536375,15.9515166666667,0
"Month","10",6,90,90,11.6666252136752,11.8974791666667,5.33075,16.1700416666667,10.8392916666667,2.68443845370104,7.20620981170883,0.230095542158536,5.56118583333333,6.1757875,8.15998333333333,9.93066666666667,11.8974791666667,13.9154375,14.9426375,15.4392208333333,15.9244016666667,0
"Month","10",7,90,90,11.5623133903134,11.8202291666667,5.25341666666667,15.9267916666667,10.673375,2.66243706839504,7.08857114316396,0.230268543890668,5.48689333333333,6.09662291666667,8.06790833333333,9.80573958333333,11.8202291666667,13.8244479166667,14.8441041666667,15.35716875,15.79844625,0
"Month","10",8,90,90,11.5965178418803,11.8944583333333,5.32854166666667,15.8184166666667,10.489875,2.62104522684356,6.86987808115943,0.226020022784578,5.56754375,6.17939791666667,8.13060833333333,9.87752083333333,11.8944583333333,13.87025,14.8715,15.24373125,15.4777691666667,0
"Month","10",9,90,90,11.4263371794872,11.77775,5.20408333333333,15.6016666666667,10.3975833333333,2.57988859440675,6.65582515955005,0.225784392135586,5.45298666666667,6.06130416666667,7.9802375,9.74451041666667,11.77775,13.724,14.6131833333333,14.7634083333333,15.2758154166667,0
"Month","10",10,90,90,11.4314187321937,11.847625,5.280375,15.5957083333333,10.3153333333333,2.53124715284684,6.40721214879522,0.22142895926979,5.5318,6.13427708333333,7.99505833333333,9.80373958333333,11.847625,13.71575,14.3922083333333,14.7491208333333,15.2406725,0
"Month","11",1,60,60,3.96160138888889,3.05233333333333,1.77133333333333,10.1414166666667,8.37008333333333,2.1697305276146,4.70773056246273,0.547690268309186,1.86686416666667,1.959575,2.0480125,2.19896875,3.05233333333333,5.081125,7.50935,8.83207291666666,9.77991875,4
"Month","11",2,60,60,3.90821111111111,2.98679166666667,1.882625,10.0739583333333,8.19133333333333,2.15522271400596,4.6449849469672,0.551460157277231,1.90851125,1.95119375,1.9923125,2.128,2.98679166666667,5.008125,7.44540416666667,8.75561875,9.68723791666666,7
"Month","11",3,60,60,4.03024861111111,3.09304166666667,2.02833333333333,10.1617916666667,8.13345833333333,2.13558085670236,4.56070559551357,0.529888119262596,2.04532041666667,2.08181875,2.1182125,2.362125,3.09304166666667,5.10236458333333,7.54380833333333,8.84755,9.77546458333333,0
"Month","11",4,60,60,4.07372708333333,3.11120833333333,2.06195833333333,10.15775,8.09579166666667,2.10066990761506,4.41281406075948,0.51566289656699,2.09096666666667,2.12546875,2.2129375,2.55784375,3.11120833333333,5.10561458333333,7.54099583333333,8.84143958333333,9.76596541666666,0
"Month","11",5,60,60,4.17238333333333,3.195875,2.117875,10.1689583333333,8.05108333333333,2.04323512186673,4.17480976322975,0.489704554599106,2.14774375,2.25025,2.4626125,2.83008333333333,3.195875,5.114,7.55662916666667,8.85595833333333,9.78086125,0
"Month","11",6,60,60,4.33956041666667,3.62527083333333,2.174125,10.1588333333333,7.98470833333333,1.94940045121538,3.80016211919874,0.449216110398751,2.18209,2.48184375,2.59,2.96694791666667,3.62527083333333,5.10727083333333,7.54846666666667,8.82765833333333,9.76876958333333,0
"Month","11",7,60,60,4.42682638888889,4.03695833333333,2.124625,10.0738333333333,7.94920833333333,1.85165854246513,3.4286393578841,0.418281265132218,2.13059875,2.45042083333333,2.68264166666667,3.18205208333333,4.03695833333333,5.03554166666667,7.4622875,8.6803375,9.65749,0
"Month","11",8,60,60,4.62693263888889,4.19497916666667,2.235625,10.1496666666667,7.91404166666667,1.75206053632447,3.0697161229456,0.378665667530706,2.28570125,2.61277083333333,2.90131666666667,3.64373958333333,4.19497916666667,5.11721875,7.539225,8.69854583333333,9.6616875,0
"Month","11",9,60,60,4.62284236111111,4.15508333333333,2.19408333333333,10.0258333333333,7.83175,1.66197855832984,2.76217272834814,0.359514434736291,2.33934625,2.75643958333333,3.03444166666667,3.78613541666667,4.15508333333333,5.00296875,7.40103333333333,8.41744791666667,9.48625375,0
"Month","11",10,60,60,4.76936666666667,4.30372916666667,2.35954166666667,10.0924583333333,7.73291666666667,1.59469377673976,2.5430482415725,0.334361748255832,2.4592025,2.99263125,3.34233333333333,4.024875,4.30372916666667,5.08330208333333,7.45422083333333,8.33309166666667,9.49449333333333,0
"Month","12",1,62,62,2.30522782258065,2.1870625,1.407,3.31275,1.90575,0.5656959535556,0.320011911869179,0.24539698333257,1.42153833333333,1.44495625,1.5666,1.88346875,2.1870625,2.815375,3.20309166666667,3.22328958333333,3.28585916666667,23
"Month","12",2,62,62,2.85130779569892,2.81985416666667,2.14375,3.80995833333333,1.66620833333333,0.519350876916109,0.269725333353531,0.182144796047458,2.1506125,2.19758125,2.255175,2.38625,2.81985416666667,3.358875,3.4460875,3.56243125,3.7431125,0
"Month","12",3,62,62,3.16896639784946,3.0805625,2.39058333333333,4.2005,1.80991666666667,0.550984625449487,0.303584057481712,0.173868875928567,2.40624,2.46808541666667,2.539225,2.73553125,3.0805625,3.50185416666667,4.0772,4.14259583333333,4.17650666666667,0
"Month","12",4,62,62,3.48666733870968,3.302875,2.635875,4.24708333333333,1.61120833333333,0.539685207194878,0.291260122864978,0.154785402439511,2.65831791666667,2.73946666666667,2.8339125,3.0758125,3.302875,4.19914583333333,4.21339166666667,4.22102916666667,4.23386666666667,0
"Month","12",5,62,62,3.97043682795699,4.20858333333333,2.98491666666667,4.2785,1.29358333333333,0.400619511060575,0.160495992642414,0.100900613312797,3.0188225,3.14681041666667,3.26965,3.74601041666667,4.20858333333333,4.24708333333333,4.26225,4.27064583333333,4.27519583333333,0
"Month","12",6,62,62,4.16276344086021,4.25845833333333,3.45033333333333,4.3695,0.919166666666667,0.229759076539261,0.052789233252174,0.05519388257426,3.48774666666667,3.62270208333333,3.75310833333333,4.19508333333333,4.25845833333333,4.29122916666667,4.30861666666667,4.31825833333333,4.35628333333333,0
"Month","12",7,62,62,4.15485752688172,4.16379166666667,3.84045833333333,4.41825,0.577791666666666,0.150148290305823,0.0225445090817616,0.0361380117932734,3.85730958333333,3.89327083333333,3.92898333333333,4.07627083333333,4.16379166666667,4.26008333333333,4.37405,4.39002916666667,4.40239,0
"Month","12",8,62,62,4.30000201612903,4.34620833333333,3.894875,4.60891666666667,0.714041666666667,0.21320382857673,0.0454558725197757,0.0495822624680212,3.914395,3.98505208333333,3.99085,4.12746875,4.34620833333333,4.48758333333333,4.56146666666667,4.59737916666667,4.60627333333333,0
"Month","12",9,62,62,4.2794247311828,4.32075,3.91366666666667,4.55908333333333,0.645416666666667,0.1988319538733,0.0395341458810741,0.0464623089230838,3.919665,3.95436041666667,3.97493333333333,4.12876041666667,4.32075,4.45047916666667,4.5034,4.54017916666667,4.55710083333333,0
"Month","12",10,62,62,4.43711357526882,4.467,4.0705,4.68583333333333,0.615333333333333,0.162799197753672,0.0265035787892392,0.0366903382101976,4.09645041666667,4.14807083333333,4.167425,4.33916666666667,4.467,4.5588125,4.636,4.64011666666667,4.67195583333333,0
"Year_Month","201807",1,21,21,23.8261563492064,23.8080833333333,23.034,24.6187916666667,1.58479166666667,0.511123610578699,0.261247345291006,0.0214522058483732,23.0507166666667,23.1175833333333,23.199,23.3802083333333,23.8080833333333,24.1590833333333,24.5422,24.5997916666667,24.6149916666667,0
"Year_Month","201807",2,21,21,23.5631107142857,23.483625,22.9410833333333,24.4792,1.53811666666666,0.439947219270729,0.193553555744047,0.018671016089739,22.9572,23.0216666666667,23.0468333333333,23.2140416666667,23.483625,23.950625,24.0842083333333,24.248,24.43296,0
"Year_Month","201807",3,21,21,23.3760761904762,23.2970416666667,22.733625,24.5566,1.822975,0.443955369060069,0.197096369717262,0.0189918686713104,22.7615416666667,22.8732083333333,22.989,23.1477083333333,23.2970416666667,23.5927083333333,23.9817083333333,24.1978333333333,24.4848466666667,0
